Time(s),F69-1-AnoChasing,F69-2-AnoMutual,F69-3-AnoMutual,F69-4-N-N,F69-5-Body,H25-1-Body/Ano,H25-2-N-N,H25-3-N-N,H25-4-N-N,H25-5-N-N,H28-1-N-N,H28-2-N-N,H28-3-Ano,H28-4-Ano/Body,H28-5-N-N,H82-1-AnoMutual,H82-2-N-N/AnoChasing,H82-3-N-N,H82-4-BodyMutual,H82-5-N-N
-2.82,0.140368892,0.02627992,-0.022863178,0.245680429,-0.372401283,0.116406349,-0.276598683,0.367375212,-0.448118034*,0.287890509,0.054087,0.217891,-0.05821,-0.00537,-0.26227,0.097876,-0.38982,0.100284,-0.06708,0.048462
-2.81,0.140329892,0.02833792,-0.021581178,0.244711429,-0.373667283,0.116484349,-0.275870683,0.367917212,-0.450960034*,0.289003509,0.053528,0.218147,-0.05905,-0.00457,-0.26387,0.09797,-0.38952,0.099545,-0.06709,0.048808
-2.8,0.140275892,0.03036792,-0.020262178,0.243762429,-0.374921283,0.116600349,-0.275140683,0.368426212,-0.453800034*,0.290115509,0.052973,0.218401,-0.05991,-0.00376,-0.26544,0.098058,-0.38919,0.098792,-0.0671,0.049136
-2.79,0.140208892,0.03236992,-0.018905178,0.242833429,-0.376162283,0.116754349,-0.274410683,0.368903212,-0.456638034*,0.291226509,0.05242,0.21865,-0.06078,-0.00296,-0.26699,0.098139,-0.38885,0.098026,-0.06711,0.049445
-2.78,0.140127892,0.03434392,-0.017511178,0.241923429,-0.377392283,0.116946349,-0.273680683,0.369346212,-0.459474034*,0.292336509,0.051872,0.218897,-0.06166,-0.00215,-0.26851,0.098212,-0.38848,0.097248,-0.06712,0.049735
-2.77,0.140032892,0.03628892,-0.016080178,0.241035429,-0.378609283,0.117176349,-0.272950683,0.369757212,-0.462309034*,0.293445509,0.051327,0.219139,-0.06254,-0.00134,-0.27,0.098278,-0.38809,0.096457,-0.06713,0.050007
-2.76,0.139923892,0.03820492,-0.014611178,0.240166429,-0.379814283,0.117443349,-0.272219683,0.370134212,-0.465141034*,0.294553509,0.050787,0.219378,-0.06344,-0.00053,-0.27146,0.098337,-0.38769,0.095653,-0.06714,0.05026
-2.75,0.139799892,0.04009192,-0.013105178,0.239319429,-0.381007283,0.117749349,-0.271490683,0.370479212,-0.467973034*,0.295660509,0.050251,0.219614,-0.06434,0.000285,-0.2729,0.098388,-0.38726,0.094837,-0.06715,0.050495
-2.74,0.139661892,0.04194892,-0.011562178,0.238492429,-0.382188283,0.118091349,-0.270761683,0.370791212,-0.470802034*,0.296765509,0.04972,0.219845,-0.06525,0.001097,-0.27431,0.098431,-0.38682,0.09401,-0.06717,0.050711
-2.73,0.139508892,0.04377492,-0.009983178,0.237687429,-0.383355283,0.118471349,-0.270033683,0.371070212,-0.473629034*,0.297868509,0.049193,0.220072,-0.06618,0.001911,-0.27568,0.098466,-0.38635,0.09317,-0.06718,0.050908
-2.72,0.139341892,0.04557092,-0.008368178,0.236903429,-0.384511283,0.118888349,-0.269307683,0.371317212,-0.476455034*,0.298970509,0.048671,0.220295,-0.06711,0.002725,-0.27703,0.098494,-0.38586,0.092319,-0.0672,0.051088
-2.71,0.139159892,0.04733592,-0.006716178,0.236140429,-0.385654283,0.119341349,-0.268583683,0.371530212,-0.479279034*,0.300070509,0.048154,0.220514,-0.06804,0.00354,-0.27835,0.098513,-0.38536,0.091457,-0.06721,0.051249
-2.7,0.138961892,0.04906992,-0.005029178,0.235399429,-0.386784283,0.119831349,-0.267861683,0.371711212,-0.482102034*,0.301168509,0.047643,0.220728,-0.06899,0.004356,-0.27963,0.098524,-0.38483,0.090584,-0.06723,0.051392
-2.69,0.138749892,0.05077092,-0.003305178,0.234680429,-0.387902283,0.120358349,-0.267141683,0.371859212,-0.484922034*,0.302264509,0.047137,0.220938,-0.06994,0.005173,-0.28089,0.098527,-0.38429,0.0897,-0.06725,0.051517
-2.68,0.138521892,0.05244092,-0.001547178,0.233983429,-0.389007283,0.120921349,-0.266424683,0.371974212,-0.487741034*,0.303357509,0.046637,0.221144,-0.07091,0.00599,-0.28211,0.098522,-0.38372,0.088805,-0.06727,0.051624
-2.67,0.138279892,0.05407892,0.000246822,0.233309429,-0.390099283,0.121519349,-0.265710683,0.372056212,-0.490558034*,0.304449509,0.046143,0.221344,-0.07188,0.006808,-0.28331,0.098508,-0.38313,0.0879,-0.06729,0.051712
-2.66,0.138021892,0.05568392,0.002075822,0.232656429,-0.391178283,0.122153349,-0.265000683,0.372106212,-0.493373034*,0.305538509,0.045655,0.22154,-0.07285,0.007627,-0.28447,0.098486,-0.38253,0.086984,-0.06731,0.051783
-2.65,0.137747892,0.05725592,0.003938822,0.232026429,-0.392244283,0.122823349,-0.264293683,0.372124212,-0.496187034*,0.306625509,0.045173,0.221731,-0.07384,0.008446,-0.2856,0.098455,-0.3819,0.086059,-0.06733,0.051837
-2.64,0.137458892,0.05879492,0.005836822,0.231419429,-0.393298283,0.123528349,-0.263590683,0.372109212,-0.498998034*,0.307709509,0.044697,0.221917,-0.07483,0.009265,-0.28669,0.098415,-0.38125,0.085124,-0.06735,0.051872
-2.63,0.137153892,0.06030092,0.007768822,0.230835429,-0.394338283,0.124268349,-0.262892683,0.372061212,-0.501808034*,0.308790509,0.044228,0.222098,-0.07583,0.010086,-0.28775,0.098367,-0.38058,0.084179,-0.06738,0.05189
-2.62,0.136832892,0.06177292,0.009734822,0.230273429,-0.395365283,0.125042349,-0.262198683,0.371981212,-0.504617034*,0.309869509,0.043766,0.222274,-0.07683,0.010906,-0.28878,0.09831,-0.3799,0.083226,-0.0674,0.051891
-2.61,0.136495892,0.06320992,0.011734822,0.229734429,-0.396380283,0.125850349,-0.261509683,0.371869212,-0.507423034*,0.310945509,0.04331,0.222445,-0.07784,0.011727,-0.28977,0.098243,-0.37919,0.082263,-0.06742,0.051873
-2.6,0.136143892,0.06461392,0.013766822,0.229218429,-0.397381283,0.126693349,-0.260826683,0.371725212,-0.510227034*,0.312017509,0.042862,0.22261,-0.07886,0.012548,-0.29073,0.098168,-0.37846,0.081292,-0.06745,0.051839
-2.59,0.135774892,0.06598292,0.015832822,0.228726429,-0.398368283,0.127569349,-0.260147683,0.371548212,-0.513030034*,0.313087509,0.042421,0.22277,-0.07988,0.01337,-0.29165,0.098083,-0.37772,0.080312,-0.06747,0.051787
-2.58,0.135389892,0.06731692,0.017930822,0.228257429,-0.399343283,0.128479349,-0.259475683,0.371340212,-0.515831034*,0.314153509,0.041988,0.222924,-0.08091,0.014191,-0.29254,0.09799,-0.37695,0.079323,-0.0675,0.051718
-2.57,0.134988892,0.06861592,0.020060822,0.227811429,-0.400304283,0.129422349,-0.258809683,0.371100212,-0.518630034*,0.315216509,0.041562,0.223072,-0.08194,0.015013,-0.29339,0.097886,-0.37617,0.078327,-0.06753,0.051632
-2.56,0.134571892,0.06987992,0.022223822,0.227388429,-0.401252283,0.130398349,-0.258149683,0.370828212,-0.521427034*,0.316275509,0.041143,0.223215,-0.08298,0.015836,-0.29421,0.097774,-0.37536,0.077323,-0.06756,0.05153
-2.55,0.134137892,0.07110792,0.024417822,0.226989429,-0.402186283,0.131406349,-0.257496683,0.370524212,-0.524223034*,0.317331509,0.040733,0.223352,-0.08403,0.016658,-0.29499,0.097652,-0.37453,0.076312,-0.06758,0.05141
-2.54,0.133687892,0.07230092,0.026642822,0.226614429,-0.403107283,0.132446349,-0.256850683,0.370188212,-0.527016034*,0.318383509,0.040331,0.223483,-0.08507,0.01748,-0.29573,0.09752,-0.37369,0.075294,-0.06761,0.051273
-2.53,0.133221892,0.07345792,0.028898822,0.226261429,-0.404015283,0.133518349,-0.256212683,0.369822212,-0.529808034*,0.319431509,0.039936,0.223608,-0.08613,0.018303,-0.29644,0.097378,-0.37282,0.074268,-0.06764,0.05112
-2.52,0.132737892,0.07457892,0.031185822,0.225933429,-0.404908283,0.134622349,-0.255581683,0.369424212,-0.532597034*,0.320475509,0.039551,0.223726,-0.08718,0.019125,-0.29711,0.097227,-0.37194,0.073236,-0.06767,0.05095
-2.51,0.132237892,0.07566392,0.033502822,0.225628429,-0.405789283,0.135756349,-0.254957683,0.368994212,-0.535385034*,0.321515509,0.039173,0.223839,-0.08825,0.019948,-0.29774,0.097066,-0.37103,0.072197,-0.06771,0.050763
-2.5,0.131721892,0.07671192,0.035849822,0.225347429,-0.406655283,0.136922349,-0.254342683,0.368534212,-0.538171034*,0.322551509,0.038805,0.223945,-0.08931,0.02077,-0.29833,0.096895,-0.37011,0.071152,-0.06774,0.05056
-2.49,0.131188892,0.07772392,0.038225822,0.225089429,-0.407508283,0.138117349,-0.253736683,0.368043212,-0.540955034*,0.323583509,0.038445,0.224045,-0.09038,0.021592,-0.29889,0.096714,-0.36916,0.070101,-0.06777,0.050341
-2.48,0.130637892,0.07869892,0.040630822,0.224855429,-0.408347283,0.139343349,-0.253138683,0.367521212,-0.543737034*,0.324610509,0.038093,0.224138,-0.09145,0.022414,-0.2994,0.096523,-0.3682,0.069045,-0.0678,0.050106
-2.47,0.130070892,0.07963692,0.043064822,0.224645429,-0.409173283,0.140598349,-0.252549683,0.366968212,-0.546516034*,0.325633509,0.037751,0.224225,-0.09253,0.023236,-0.29988,0.096321,-0.36722,0.067983,-0.06784,0.049854
-2.46,0.129486892,0.08053892,0.045526822,0.224458429,-0.409984283,0.141882349,-0.251970683,0.366385212,-0.549294034*,0.326651509,0.037418,0.224305,-0.0936,0.024058,-0.30032,0.09611,-0.36622,0.066915,-0.06787,0.049587
-2.45,0.128886892,0.08140292,0.048017822,0.224295429,-0.410782283,0.143195349,-0.251400683,0.365772212,-0.552070034*,0.327665509,0.037094,0.224378,-0.09468,0.02488,-0.30072,0.095888,-0.36519,0.065843,-0.06791,0.049303
-2.44,0.128268892,0.08222992,0.050534822,0.224156429,-0.411566283,0.144537349,-0.250840683,0.365128212,-0.554843034*,0.328673509,0.03678,0.224445,-0.09577,0.025701,-0.30108,0.095656,-0.36415,0.064767,-0.06794,0.049004
-2.43,0.127633892,0.08301992,0.053079822,0.224040429,-0.412336283,0.145906349,-0.250290683,0.364455212,-0.557615034*,0.329677509,0.036475,0.224504,-0.09685,0.026522,-0.3014,0.095413,-0.36309,0.063686,-0.06798,0.048689
-2.42,0.126981892,0.08377292,0.055650822,0.223947429,-0.413092283,0.147304349,-0.249750683,0.363752212,-0.560384034*,0.330676509,0.03618,0.224557,-0.09793,0.027343,-0.30168,0.09516,-0.36201,0.062601,-0.06801,0.048358
-2.41,0.126311892,0.08448792,0.058247822,0.223878429,-0.413834283,0.148728349,-0.249221683,0.363019212,-0.563151034*,0.331669509,0.035894,0.224602,-0.09902,0.028163,-0.30192,0.094896,-0.36092,0.061512,-0.06805,0.048012
-2.4,0.125625892,0.08516492,0.060871822,0.223832429,-0.414562283,0.150179349,-0.248703683,0.362257212,-0.565916034*,0.332657509,0.035618,0.22464,-0.10011,0.028983,-0.30211,0.094621,-0.3598,0.060419,-0.06809,0.047651
-2.39,0.124922892,0.08580492,0.063519822,0.223810429,-0.415275283,0.151656349,-0.248196683,0.361466212,-0.568679034*,0.333640509,0.035352,0.224671,-0.1012,0.029802,-0.30227,0.094336,-0.35866,0.059324,-0.06813,0.047274
-2.38,0.124201892,0.08640692,0.066193822,0.223811429,-0.415975283,0.153159349,-0.247701683,0.360646212,-0.571439034*,0.334617509,0.035097,0.224695,-0.10229,0.030621,-0.30239,0.09404,-0.35751,0.058225,-0.06816,0.046883
-2.37,0.123463892,0.08697192,0.068890822,0.223835429,-0.416661283,0.154688349,-0.247217683,0.359797212,-0.574197034*,0.335589509,0.034851,0.224712,-0.10337,0.03144,-0.30246,0.093733,-0.35633,0.057123,-0.0682,0.046476
-2.36,0.122708892,0.08749892,0.071612822,0.223882429,-0.417332283,0.156241349,-0.246745683,0.358919212,-0.576952034*,0.336554509,0.034615,0.22472,-0.10446,0.032258,-0.3025,0.093415,-0.35514,0.056019,-0.06824,0.046054
-2.35,0.121935892,0.08798792,0.074358822,0.223952429,-0.417989283,0.157820349,-0.246285683,0.358013212,-0.579705034*,0.337514509,0.03439,0.224722,-0.10555,0.033075,-0.30249,0.093087,-0.35393,0.054913,-0.06828,0.045617
-2.34,0.121146892,0.08843892,0.077126822,0.224045429,-0.418632283,0.159422349,-0.245838683,0.357079212,-0.582456034*,0.338468509,0.034175,0.224716,-0.10664,0.033892,-0.30244,0.092747,-0.3527,0.053805,-0.06832,0.045165
-2.33,0.120339892,0.08885292,0.079917822,0.224160429,-0.419261283,0.161048349,-0.245403683,0.356117212,-0.585204034*,0.339416509,0.03397,0.224702,-0.10772,0.034708,-0.30235,0.092396,-0.35145,0.052695,-0.06836,0.044699
-2.32,0.119514892,0.08922892,0.082730822,0.224298429,-0.419876283,0.162697349,-0.244981683,0.355127212,-0.587949034*,0.340358509,0.033776,0.22468,-0.10881,0.035523,-0.30222,0.092034,-0.35019,0.051584,-0.0684,0.044219
-2.31,0.118673892,0.08956692,0.085565822,0.224459429,-0.420476283,0.164368349,-0.244573683,0.354109212,-0.590692034*,0.341294509,0.033592,0.224651,-0.10989,0.036338,-0.30204,0.091661,-0.3489,0.050471,-0.06845,0.043724
-2.3,0.117814892,0.08986692,0.088421822,0.224642429,-0.421061283,0.166062349,-0.244177683,0.353065212,-0.593432034*,0.342223509,0.033419,0.224614,-0.11097,0.037152,-0.30182,0.091277,-0.3476,0.049358,-0.06849,0.043214
-2.29,0.116938892,0.09012992,0.091298822,0.224847429,-0.421633283,0.167778349,-0.243796683,0.351993212,-0.596169034*,0.343145509,0.033257,0.224569,-0.11205,0.037965,-0.30156,0.090881,-0.34628,0.048244,-0.06853,0.04269
-2.28,0.116045892,0.09035492,0.094195822,0.225074429,-0.422190283,0.169515349,-0.243428683,0.350894212,-0.598904034*,0.344061509,0.033105,0.224516,-0.11313,0.038778,-0.30126,0.090474,-0.34494,0.04713,-0.06857,0.042153
-2.27,0.115134892,0.09054192,0.097111822,0.225323429,-0.422732283,0.171273349,-0.243074683,0.349769212,-0.601636034*,0.344970509,0.032965,0.224454,-0.1142,0.039589,-0.30091,0.090056,-0.34358,0.046016,-0.06862,0.041601
-2.26,0.114206892,0.09069192,0.100047822,0.225593429,-0.423261283,0.173051349,-0.242734683,0.348618212,-0.604364034*,0.345873509,0.032835,0.224385,-0.11527,0.0404,-0.30053,0.089626,-0.34221,0.044902,-0.06866,0.041035
-2.25,0.113261892,0.09080392,0.103001822,0.225886429,-0.423774283,0.174850349,-0.242409683,0.347440212,-0.607090034*,0.346768509,0.032716,0.224308,-0.11634,0.04121,-0.30009,0.089185,-0.34082,0.043788,-0.0687,0.040456
-2.24,0.112299892,0.09087892,0.105974822,0.226199429,-0.424273283,0.176667349,-0.242098683,0.346237212,-0.609813034*,0.347656509,0.032608,0.224222,-0.1174,0.04202,-0.29962,0.088732,-0.33941,0.042675,-0.06875,0.039863
-2.23,0.111319892,0.09091692,0.108964822,0.226533429,-0.424758283,0.178503349,-0.241802683,0.345008212,-0.612532034*,0.348537509,0.03251,0.224128,-0.11846,0.042828,-0.2991,0.088268,-0.33798,0.041564,-0.06879,0.039256
-2.22,0.110322892,0.09091692,0.111972822,0.226889429,-0.425228283,0.180358349,-0.241522683,0.343754212,-0.615249034*,0.349411509,0.032424,0.224026,-0.11951,0.043635,-0.29854,0.087793,-0.33654,0.040453,-0.06884,0.038636
-2.21,0.109309892,0.09088092,0.114996822,0.227265429,-0.425684283,0.182231349,-0.241256683,0.342475212,-0.617962034*,0.350278509,0.032349,0.223916,-0.12056,0.044442,-0.29794,0.087305,-0.33507,0.039344,-0.06888,0.038002
-2.2,0.108278892,0.09080692,0.118036822,0.227662429,-0.426125283,0.184121349,-0.241007683,0.341171212,-0.620672034*,0.351137509,0.032285,0.223797,-0.1216,0.045247,-0.29729,0.086807,-0.33359,0.038237,-0.06893,0.037355
-2.19,0.107230892,0.09069592,0.121092822,0.228079429,-0.426551283,0.186028349,-0.240772683,0.339842212,-0.623378034*,0.351988509,0.032232,0.22367,-0.12264,0.046051,-0.2966,0.086296,-0.3321,0.037132,-0.06897,0.036695
-2.18,0.106165892,0.09054892,0.124163822,0.228515429,-0.426963283,0.187951349,-0.240554683,0.338490212,-0.626081034*,0.352832509,0.03219,0.223534,-0.12367,0.046855,-0.29587,0.085774,-0.33059,0.036029,-0.06902,0.036022
-2.17,0.105083892,0.09036492,0.127248822,0.228972429,-0.427360283,0.189890349,-0.240352683,0.337113212,-0.628780034*,0.353667509,0.032159,0.22339,-0.1247,0.047657,-0.2951,0.08524,-0.32906,0.034929,-0.06907,0.035336
-2.16,0.103984892,0.09014492,0.130348822,0.229448429,-0.427742283,0.191845349,-0.240166683,0.335713212,-0.631476034*,0.354495509,0.032139,0.223237,-0.12572,0.048458,-0.29428,0.084695,-0.32751,0.033832,-0.06911,0.034637
-2.15,0.102868892,0.08988892,0.133460822,0.229944429,-0.428110283,0.193815349,-0.239996683,0.334289212,-0.634167034*,0.355315509,0.032131,0.223075,-0.12673,0.049259,-0.29342,0.084138,-0.32595,0.032738,-0.06916,0.033925
-2.14,0.101735892,0.08959592,0.136586822,0.230458429,-0.428463283,0.195798349,-0.239843683,0.332842212,-0.636856034*,0.356126509,0.032133,0.222905,-0.12774,0.050058,-0.29251,0.083569,-0.32437,0.031647,-0.06921,0.033201
-2.13,0.100586892,0.08926792,0.139724822,0.230992429,-0.428802283,0.197796349,-0.239706683,0.331372212,-0.639540034*,0.356930509,0.032147,0.222726,-0.12873,0.050856,-0.29156,0.082988,-0.32277,0.03056,-0.06925,0.032464
-2.12,0.099420892,0.08890392,0.142874822,0.231544429,-0.429125283,0.199807349,-0.239587683,0.329880212,-0.642220034*,0.357725509,0.032171,0.222539,-0.12972,0.051653,-0.29057,0.082395,-0.32116,0.029477,-0.0693,0.031714
-2.11,0.098237892,0.08850392,0.146036822,0.232114429,-0.429434283,0.201831349,-0.239485683,0.328366212,-0.644896034*,0.358511509,0.032207,0.222343,-0.13071,0.052449,-0.28954,0.081791,-0.31953,0.028398,-0.06935,0.030952
-2.1,0.097038892,0.08806892,0.149208822,0.232702429,-0.429729283,0.203868349,-0.239399683,0.326829212,-0.647568034*,0.359289509,0.032254,0.222138,-0.13168,0.053243,-0.28846,0.081175,-0.31789,0.027323,-0.0694,0.030178
-2.09,0.095822892,0.08759892,0.152390822,0.233307429,-0.430008283,0.205916349,-0.239332683,0.325271212,-0.650235034*,0.360058509,0.032311,0.221924,-0.13264,0.054037,-0.28734,0.080547,-0.31623,0.026253,-0.06945,0.029392
-2.08,0.094589892,0.08709392,0.155582822,0.233930429,-0.430273283,0.207975349,-0.239282683,0.323692212,-0.652898034*,0.360818509,0.03238,0.221701,-0.1336,0.054829,-0.28618,0.079907,-0.31455,0.025188,-0.06949,0.028594
-2.07,0.093341892,0.08655492,0.158783822,0.234570429,-0.430523283,0.210046349,-0.239249683,0.322092212,-0.655557034*,0.361570509,0.03246,0.22147,-0.13454,0.05562,-0.28497,0.079256,-0.31286,0.024128,-0.06954,0.027784
-2.06,0.092076892,0.08598092,0.161993822,0.235227429,-0.430758283,0.212126349,-0.239234683,0.320471212,-0.658211034*,0.362312509,0.03255,0.221229,-0.13548,0.05641,-0.28372,0.078593,-0.31116,0.023074,-0.06959,0.026961
-2.05,0.090794892,0.08537292,0.165210822,0.235900429,-0.430979283,0.214216349,-0.239238683,0.318829212,-0.660861034*,0.363045509,0.032652,0.22098,-0.13641,0.057198,-0.28243,0.077918,-0.30944,0.022025,-0.06964,0.026127
-2.04,0.089497892,0.08473092,0.168435822,0.236589429,-0.431184283,0.216316349,-0.239259683,0.317167212,-0.663505034*,0.363769509,0.032764,0.220722,-0.13732,0.057985,-0.2811,0.077231,-0.3077,0.020982,-0.06969,0.025282
-2.03,0.088183892,0.08405492,0.171667822,0.237294429,-0.431375283,0.218424349,-0.239298683,0.315486212,-0.666145034*,0.364484509,0.032887,0.220455,-0.13823,0.058771,-0.27973,0.076532,-0.30595,0.019945,-0.06974,0.024424
-2.02,0.086854892,0.08334692,0.174905822,0.238014429,-0.431551283,0.220541349,-0.239356683,0.313785212,-0.668780034*,0.365189509,0.033021,0.220179,-0.13912,0.059556,-0.27831,0.075822,-0.30419,0.018915,-0.06979,0.023556
-2.01,0.085509892,0.08260492,0.178149822,0.238749429,-0.431713283,0.222665349,-0.239433683,0.312065212,-0.671409034*,0.365885509,0.033165,0.219895,-0.14,0.060339,-0.27685,0.075099,-0.30241,0.017891,-0.06984,0.022676
-2,0.084148892,0.08182992,0.181398822,0.239499429,-0.431859283,0.224797349,-0.239528683,0.310326212,-0.674034034*,0.366571509,0.03332,0.219601,-0.14087,0.061122,-0.27535,0.074365,-0.30061,0.016874,-0.06989,0.021784
-1.99,0.082771892,0.08102292,0.184651822,0.240263429,-0.431991283,0.226935349,-0.239642683,0.308569212,-0.676653034*,0.367247509,0.033485,0.219298,-0.14173,0.061902,-0.27381,0.07362,-0.2988,0.015865,-0.06994,0.020881
-1.98,0.081379892,0.08018392,0.187909822,0.241042429,-0.432108283,0.229080349,-0.239774683,0.306793212,-0.679266034*,0.367913509,0.033661,0.218986,-0.14257,0.062682,-0.27222,0.072862,-0.29698,0.014862,-0.06999,0.019967
-1.97,0.079971892,0.07931292,0.191170822,0.241834429,-0.432210283,0.231230349,-0.239926683,0.305000212,-0.681874034*,0.368570509,0.033848,0.218666,-0.14341,0.06346,-0.2706,0.072093,-0.29514,0.013867,-0.07004,0.019042
-1.96,0.078548892,0.07841092,0.194434822,0.242639429,-0.432297283,0.233385349,-0.240096683,0.303188212,-0.684476034*,0.369216509,0.034044,0.218336,-0.14423,0.064237,-0.26893,0.071312,-0.29329,0.01288,-0.07009,0.018106
-1.95,0.077110892,0.07747692,0.197701822,0.243457429,-0.432370283,0.235545349,-0.240286683,0.301360212,-0.687073034*,0.369852509,0.034251,0.217998,-0.14503,0.065013,-0.26723,0.07052,-0.29143,0.011901,-0.07014,0.017159
-1.94,0.075656892,0.07651292,0.200969822,0.244288429,-0.432427283,0.237709349,-0.240495683,0.299515212,-0.689663034*,0.370478509,0.034468,0.21765,-0.14582,0.065787,-0.26548,0.069716,-0.28955,0.01093,-0.07019,0.016202
-1.93,0.074188892,0.07551792,0.204238822,0.245130429,-0.432470283,0.239877349,-0.240723683,0.297653212,-0.692247034*,0.371093509,0.034695,0.217294,-0.1466,0.066559,-0.2637,0.0689,-0.28766,0.009968,-0.07024,0.015233
-1.92,0.072704892,0.07449292,0.207508822,0.245985429,-0.432498283,0.242048349,-0.240970683,0.295775212,-0.694825034*,0.371698509,0.034932,0.216929,-0.14737,0.067331,-0.26187,0.068073,-0.28576,0.009014,-0.0703,0.014254
-1.91,0.071206892,0.07343792,0.210778822,0.246851429,-0.432512283,0.244222349,-0.241237683,0.293881212,-0.697397034*,0.372292509,0.035179,0.216555,-0.14812,0.068101,-0.26,0.067234,-0.28384,0.00807,-0.07035,0.013265
-1.9,0.069693892,0.07235392,0.214048822,0.247727429,-0.432510283,0.246398349,-0.241524683,0.291971212,-0.699962034*,0.372876509,0.035435,0.216171,-0.14885,0.06887,-0.2581,0.066384,-0.28191,0.007134,-0.0704,0.012265
-1.89,0.068166892,0.07124092,0.217317822,0.248614429,-0.432494283,0.248576349,-0.241830683,0.290047212,-0.702521034*,0.373449509,0.035701,0.215779,-0.14957,0.069637,-0.25615,0.065522,-0.27997,0.006208,-0.07045,0.011254
-1.88,0.066624892,0.07009892,0.220584822,0.249512429,-0.432463283,0.250755349,-0.242156683,0.288107212,-0.705073034*,0.374011509,0.035977,0.215379,-0.15027,0.070403,-0.25417,0.064649,-0.27802,0.005291,-0.0705,0.010234
-1.87,0.065069892,0.06892892,0.223849822,0.250419429,-0.432417283,0.252934349,-0.242502683,0.286153212,-0.707618034*,0.374561509,0.036262,0.214969,-0.15096,0.071168,-0.25214,0.063765,-0.27605,0.004384,-0.07055,0.009203
-1.86,0.063499892,0.06773092,0.227111822,0.251335429,-0.432356283,0.255114349,-0.242867683,0.284184212,-0.710155034*,0.375101509,0.036556,0.21455,-0.15163,0.071931,-0.25008,0.062869,-0.27407,0.003487,-0.07061,0.008161
